UNITS,CBSA_NAME,SITE_LATITUDE,SITE_LONGITUDE,COUNTY,Daily Mean PM2.5 Concentration,STATE,Date
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,9.4,California,09/18/2016
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,12.9,California,09/19/2016
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,10.8,California,09/20/2016
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,7.5,California,09/21/2016
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,7.1,California,09/22/2016
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,6.8,California,09/23/2016
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,6.6,California,09/24/2016
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,6,California,09/25/2016
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,9.6,California,09/26/2016
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,7.7,California,09/27/2016
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,6.7,California,09/28/2016
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,9.8,California,09/29/2016
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,8.1,California,09/30/2016
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,5,California,10/01/2016
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,4.3,California,10/02/2016
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,4.1,California,10/03/2016
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,4.8,California,10/04/2016
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,6.7,California,10/05/2016
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,7.4,California,10/06/2016
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,7.7,California,10/07/2016
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,7,California,10/08/2016
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,6.4,California,10/09/2016
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,7,California,10/10/2016
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,6.7,California,10/11/2016
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,8.6,California,10/12/2016
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,5.6,California,10/13/2016
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,4.5,California,10/14/2016
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,5.1,California,10/15/2016
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,1.8,California,10/16/2016
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,7,California,10/17/2016
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,6.7,California,10/18/2016
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,6.4,California,10/19/2016
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,9.7,California,10/20/2016
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,6.8,California,10/21/2016
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,7.1,California,10/22/2016
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,6.5,California,10/23/2016
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,5.7,California,10/24/2016
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,3.6,California,10/25/2016
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,6,California,10/26/2016
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,6.4,California,10/27/2016
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,2.6,California,10/28/2016
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,2.6,California,10/29/2016
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,2.4,California,10/30/2016
ug/m3 LC,San Francisco-Oakland-Hayward,37.482934,-122.20337,San Mateo,4.1,California,10/31/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,6.7,California,01/01/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,5.3,California,01/02/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,5.2,California,01/03/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,7,California,01/04/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,5.8,California,01/05/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,5.2,California,01/06/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,4.7,California,01/07/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,6.8,California,01/08/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,5.5,California,01/09/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,5,California,01/10/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,6.5,California,01/11/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,6.2,California,01/12/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,6,California,01/13/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,9.1,California,01/14/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,5,California,01/15/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,4.9,California,01/16/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,6.8,California,01/17/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,5.5,California,01/18/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,3.9,California,01/19/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,4.4,California,01/20/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,6,California,01/21/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,7,California,01/22/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,8,California,01/23/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,5,California,01/24/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,4.4,California,01/25/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,5.2,California,01/26/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,7,California,01/27/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,7.4,California,01/28/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,9.9,California,01/29/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,5.5,California,01/30/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,4.9,California,01/31/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,7,California,02/01/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,4.9,California,02/02/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,3.8,California,02/03/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,6.4,California,02/04/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,6.4,California,02/05/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,4.2,California,02/06/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,5.4,California,02/07/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,2.5,California,02/08/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,3.3,California,02/09/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,6,California,02/10/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,4.4,California,02/11/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,9.1,California,02/12/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,12.2,California,02/13/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,5.7,California,02/14/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,5.3,California,02/15/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,3.9,California,02/16/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,4.5,California,02/17/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,6.1,California,02/18/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,5.3,California,02/19/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,6.6,California,02/20/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,7.9,California,02/21/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,6.2,California,02/22/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,7.9,California,02/25/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,8.5,California,02/26/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,10.2,California,02/27/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,8.7,California,02/28/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,5.2,California,02/29/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,5.2,California,03/01/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,5.1,California,03/02/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,4.4,California,03/03/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,4,California,03/04/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,3.3,California,03/05/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,6.2,California,03/06/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,4.3,California,03/07/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,7.3,California,03/08/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,5.4,California,03/09/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,4.2,California,03/10/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,5.6,California,03/11/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,6.3,California,03/12/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,6.4,California,03/23/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,9.1,California,03/24/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,7.5,California,03/29/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,13.6,California,03/30/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,7.3,California,03/31/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,8.7,California,04/01/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,8.7,California,04/02/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,8.2,California,04/03/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,10.7,California,04/04/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,8.7,California,04/05/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,7.7,California,04/06/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,9.2,California,04/07/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,7.7,California,04/08/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,5.8,California,04/09/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,4.6,California,04/10/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,3.2,California,04/11/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,5.9,California,04/12/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,8.5,California,04/13/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,13.1,California,04/14/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,11.5,California,04/15/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,8.1,California,04/16/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,4.7,California,04/17/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,4.6,California,04/18/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,3.7,California,04/20/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,2.5,California,04/21/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,4,California,04/22/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,6.7,California,04/23/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,10.2,California,04/24/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,12.6,California,04/25/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,11.4,California,04/26/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,8,California,04/27/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,9.8,California,04/28/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,9,California,04/29/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,10.7,California,04/30/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,9.7,California,05/01/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,8.9,California,05/02/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,6.6,California,05/03/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,6.3,California,05/04/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,4.7,California,05/05/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,4.8,California,05/06/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,3.9,California,05/07/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,1.5,California,05/08/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,3.4,California,05/09/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,4.8,California,05/10/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,5.1,California,05/11/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,3.7,California,05/12/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,5.6,California,05/13/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,4.5,California,05/14/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,5.1,California,05/15/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,7.1,California,05/16/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,8.4,California,05/17/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,7.2,California,05/18/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,6.4,California,05/19/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,6.2,California,05/20/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,4.1,California,05/21/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,2.7,California,05/22/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,2.9,California,05/23/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,1.3,California,05/24/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,2.7,California,05/25/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,5.9,California,05/26/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,11,California,05/27/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,11.7,California,05/28/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,6.9,California,05/29/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,5.8,California,05/30/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,5.9,California,05/31/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,7.4,California,06/01/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,5,California,06/02/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,6.9,California,06/03/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,3.3,California,06/04/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,3.2,California,06/05/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,4,California,06/06/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,2.5,California,06/07/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,5.8,California,06/08/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,5.3,California,06/09/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,6.8,California,06/10/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,9.9,California,06/11/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,6.5,California,06/12/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,9.1,California,06/13/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,8.9,California,06/14/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,5.1,California,06/15/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,3.4,California,06/16/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,2.5,California,06/17/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,5.2,California,06/18/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,8.9,California,06/19/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,15.5,California,06/20/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,17.1,California,06/21/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,13.5,California,06/22/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,12.6,California,06/23/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,8,California,06/24/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,15.2,California,06/25/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,15.8,California,06/26/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,14.5,California,06/27/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,14.7,California,06/28/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,12.1,California,06/29/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,9.2,California,06/30/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,6.9,California,07/01/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,7.2,California,07/02/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,6,California,07/03/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,10.6,California,07/04/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,5.3,California,07/05/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,4.9,California,07/06/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,5.9,California,07/07/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,3.8,California,07/08/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,5.8,California,07/09/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,12,California,07/10/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,11.2,California,07/11/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,8.7,California,07/12/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,7.2,California,07/13/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,6.6,California,07/14/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,5.2,California,07/15/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,7.3,California,07/16/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,4.9,California,07/17/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,6.1,California,07/18/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,6.9,California,07/19/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,7.5,California,07/20/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,9.5,California,07/21/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,11,California,07/22/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,18.9,California,07/23/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,19.4,California,07/24/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,9.9,California,07/25/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,12.2,California,07/26/2016
ug/m3 LC,Santa Maria-Santa Barbara,34.9491471842,-120.4376298533,Santa Barbara,7.1,California,07/27/2016
